YEAR,MO,DY,HR,T2M,QV2M,WS2M
2020,4,1,3,11.53,7.51,2.11
2020,4,1,4,10.98,7.75,1.92
2020,4,1,5,10.81,7.87,1.8
2020,4,1,6,12.31,7.93,2.65
2020,4,1,7,14.96,8.12,3.33
2020,4,1,8,17.49,7.93,3.23
2020,4,1,9,19.69,7.57,2.92
2020,4,1,10,21.5,7.2,2.78
2020,4,1,11,22.88,6.9,2.83
2020,4,1,12,23.86,6.65,3.08
2020,4,1,13,24.41,6.47,3.28
2020,4,1,14,24.5,6.35,3.42
2020,4,1,15,24.07,6.23,3.59
2020,4,1,16,23.1,6.16,3.62
2020,4,1,17,21.05,6.53,2.52
2020,4,1,18,17.87,6.84,1.74
2020,4,1,19,16.86,6.77,1.84
2020,4,1,20,16.04,6.84,1.87
2020,4,1,21,15.2,7.02,1.87
2020,4,1,22,14.32,7.32,1.89
2020,4,1,23,13.4,7.69,1.9
2020,4,2,0,12.53,8.06,1.76
2020,4,2,1,11.77,8.24,1.56
2020,4,2,2,11.18,8.36,1.37
2020,4,2,3,10.76,8.42,1.22
2020,4,2,4,10.52,8.42,1.11
2020,4,2,5,10.45,8.42,1.03
2020,4,2,6,12.08,8.36,1.14
2020,4,2,7,15.15,8,1.19
2020,4,2,8,18.66,7.08,1.69
2020,4,2,9,20.84,6.59,2.37
2020,4,2,10,22.39,6.35,2.66
2020,4,2,11,23.67,6.1,2.8
2020,4,2,12,24.71,5.92,2.88
2020,4,2,13,25.41,5.8,2.97
2020,4,2,14,25.66,5.74,3.12
2020,4,2,15,25.42,5.74,3.27
2020,4,2,16,24.63,5.74,3.09
2020,4,2,17,22.14,6.59,1.7
2020,4,2,18,18.8,6.65,1.48
2020,4,2,19,17.72,6.47,1.58
2020,4,2,20,16.83,6.29,1.7
2020,4,2,21,15.94,6.23,1.79
2020,4,2,22,15.07,6.29,1.94
2020,4,2,23,14.26,6.53,2.07
2020,4,3,0,13.48,6.77,1.99
2020,4,3,1,12.83,6.84,1.79
2020,4,3,2,12.38,6.71,1.61
2020,4,3,3,12.1,6.53,1.46
2020,4,3,4,11.94,6.35,1.4
2020,4,3,5,11.84,6.16,1.4
2020,4,3,6,13.9,6.29,1.5
2020,4,3,7,17.16,6.23,2.41
2020,4,3,8,21.09,5.92,1.91
2020,4,3,9,24.76,5.43,2.55
2020,4,3,10,26.65,5.37,2.63
2020,4,3,11,28.05,5.31,2.49
2020,4,3,12,29.04,5.25,2.17
2020,4,3,13,29.63,5.13,1.83
2020,4,3,14,29.76,5,1.44
2020,4,3,15,29.46,4.94,1.32
2020,4,3,16,28.57,5.19,1.52
2020,4,3,17,25.52,7.45,0.97
2020,4,3,18,22.46,6.84,1.32
2020,4,3,19,21.16,6.65,1.6
2020,4,3,20,20.37,6.35,2.03
2020,4,3,21,19.12,6.16,2.36
2020,4,3,22,18.02,6.04,2.55
2020,4,3,23,17.32,5.86,2.9
2020,4,4,0,16.55,5.8,2.95
2020,4,4,1,15.64,5.8,2.7
2020,4,4,2,14.9,5.74,2.56
2020,4,4,3,14.45,5.74,2.59
2020,4,4,4,14.1,5.74,2.47
2020,4,4,5,13.37,5.74,2.21
2020,4,4,6,14.9,5.86,2.57
2020,4,4,7,17.72,5.86,3.02
2020,4,4,8,21.31,5.98,2.73
2020,4,4,9,26.41,5.31,4.45
2020,4,4,10,30.06,4.46,5.01
2020,4,4,11,31.98,4.03,4.93
2020,4,4,12,33.22,3.78,4.91
2020,4,4,13,33.91,3.54,4.91
2020,4,4,14,34.04,3.42,4.6
2020,4,4,15,33.63,3.42,4.08
2020,4,4,16,32.09,4.46,2.71
2020,4,4,17,27.5,6.41,1.54
2020,4,4,18,24.5,5.74,1.7
2020,4,4,19,23.48,5.49,1.85
2020,4,4,20,22.43,5.19,2.07
2020,4,4,21,21.75,4.82,2.55
2020,4,4,22,21.51,4.39,3.29
2020,4,4,23,20.94,4.21,3.64
2020,4,5,0,19.83,4.21,3.35
2020,4,5,1,18.62,4.21,2.99
2020,4,5,2,17.5,4.33,2.87
2020,4,5,3,16.55,4.82,2.72
2020,4,5,4,16.03,5.55,2.41
2020,4,5,5,15.58,6.35,2.25
2020,4,5,6,16.4,6.9,2.82
2020,4,5,7,18.07,7.39,3.6
2020,4,5,8,20.26,7.63,4.3
2020,4,5,9,22.25,7.57,4.23
2020,4,5,10,24.01,7.26,4.28
2020,4,5,11,25.37,6.71,4.37
2020,4,5,12,26.35,6.29,4.48
2020,4,5,13,26.94,6.04,4.62
2020,4,5,14,26.82,5.98,4.72
2020,4,5,15,26.26,6.04,4.67
2020,4,5,16,25.19,6.23,4.3
2020,4,5,17,23.05,6.84,2.63
2020,4,5,18,19.94,7.26,1.73
2020,4,5,19,18.9,7.45,2.06
2020,4,5,20,18.12,7.81,2.88
2020,4,5,21,17.39,8.24,3.64
2020,4,5,22,16.39,8.54,3.7
2020,4,5,23,15.21,8.67,3.18
2020,4,6,0,14.34,8.73,2.86
2020,4,6,1,13.76,8.79,2.67
2020,4,6,2,13.29,8.79,2.51
2020,4,6,3,12.91,8.85,2.34
2020,4,6,4,12.48,8.91,2.22
2020,4,6,5,12.29,8.91,2.17
2020,4,6,6,13.64,8.85,3.14
2020,4,6,7,16.15,8.54,4.09
2020,4,6,8,18.75,8.12,4.38
2020,4,6,9,21,7.75,4.06
2020,4,6,10,22.79,7.51,3.67
2020,4,6,11,24.13,7.26,3.44
2020,4,6,12,25.14,6.96,3.38
2020,4,6,13,25.76,6.65,3.51
2020,4,6,14,25.77,6.41,3.69
2020,4,6,15,25.36,6.29,3.88
2020,4,6,16,24.42,6.23,3.85
2020,4,6,17,22.64,6.47,3.04
2020,4,6,18,19.69,6.77,2.57
2020,4,6,19,18.71,6.77,3.83
2020,4,6,20,17.58,6.84,4.71
2020,4,6,21,16.43,6.96,4.78
2020,4,6,22,15.47,7.02,4.24
2020,4,6,23,14.7,7.2,3.64
2020,4,7,0,14.28,7.39,3.31
2020,4,7,1,13.32,7.57,2.58
2020,4,7,2,12.62,7.75,2.47
2020,4,7,3,12.1,7.87,2.47
2020,4,7,4,11.6,8,2.35
2020,4,7,5,11.15,8.06,2.16
2020,4,7,6,12.6,8.12,3.13
2020,4,7,7,15.37,7.69,3.85
2020,4,7,8,17.94,6.84,4.12
2020,4,7,9,20.05,6.1,4.07
2020,4,7,10,21.64,5.8,4.01
2020,4,7,11,22.7,5.55,4.04
2020,4,7,12,23.37,5.37,4.27
2020,4,7,13,23.9,5.19,4.5
2020,4,7,14,23.9,5.07,4.64
2020,4,7,15,23.29,4.94,4.74
2020,4,7,16,22.22,4.88,4.56
2020,4,7,17,20.59,5.07,3.57
2020,4,7,18,18.15,5.49,2.44
2020,4,7,19,17.35,5.49,2.95
2020,4,7,20,16.58,5.43,3.51
2020,4,7,21,15.15,5.55,3.44
2020,4,7,22,13.94,5.74,3.2
2020,4,7,23,13.05,6.1,2.78
2020,4,8,0,12.32,6.59,2.36
2020,4,8,1,11.69,7.08,2.07
2020,4,8,2,11.29,7.32,1.85
2020,4,8,3,11.16,7.45,1.66
2020,4,8,4,11.05,7.51,1.44
2020,4,8,5,10.9,7.51,1.15
2020,4,8,6,12.47,7.57,1.55
2020,4,8,7,15.45,7.08,1.89
2020,4,8,8,18.43,6.23,2.26
2020,4,8,9,20.34,5.98,2.9
2020,4,8,10,21.7,5.92,3.3
2020,4,8,11,22.68,5.86,3.37
2020,4,8,12,23.43,5.86,3.49
2020,4,8,13,23.78,5.86,3.66
2020,4,8,14,23.69,5.86,3.79
2020,4,8,15,23.18,5.92,3.82
2020,4,8,16,22.29,5.92,3.64
2020,4,8,17,20.8,6.16,2.64
2020,4,8,18,18.11,6.65,1.56
2020,4,8,19,17.26,6.59,1.75
2020,4,8,20,16.61,6.53,2
2020,4,8,21,15.86,6.53,2.4
2020,4,8,22,14.99,6.59,2.65
2020,4,8,23,14.15,6.77,2.72
2020,4,9,0,13.41,7.02,2.63
2020,4,9,1,12.83,7.26,2.45
2020,4,9,2,12.31,7.45,2.1
2020,4,9,3,11.87,7.57,1.76
2020,4,9,4,11.61,7.69,1.47
2020,4,9,5,11.57,7.75,1.22
2020,4,9,6,13.31,7.81,1.97
2020,4,9,7,16.04,7.45,2.47
2020,4,9,8,18.4,7.08,2.79
2020,4,9,9,20.2,6.9,3.37
2020,4,9,10,21.46,6.65,4.07
2020,4,9,11,22.22,6.53,4.48
2020,4,9,12,22.87,6.41,4.65
2020,4,9,13,23.24,6.35,4.8
2020,4,9,14,23.37,6.23,4.95
2020,4,9,15,23.05,6.1,5.06
2020,4,9,16,22.27,6.04,4.98
2020,4,9,17,20.87,6.1,4.19
2020,4,9,18,18.58,6.35,2.92
2020,4,9,19,17.44,6.41,3.12
2020,4,9,20,16.45,6.59,3.52
2020,4,9,21,15.4,6.96,3.8
2020,4,9,22,14.3,7.39,3.59
2020,4,9,23,13.31,7.69,3.15
2020,4,10,0,12.47,7.87,2.6
2020,4,10,1,11.79,8,2.25
2020,4,10,2,11.2,7.93,2.01
2020,4,10,3,10.67,7.81,1.89
2020,4,10,4,10.04,7.51,1.8
2020,4,10,5,9.44,7.2,1.77
2020,4,10,6,10.94,6.96,3.06
2020,4,10,7,13.69,6.47,3.92
2020,4,10,8,16.08,5.92,4.66
2020,4,10,9,17.86,5.55,4.79
2020,4,10,10,19.48,5.25,4.91
2020,4,10,11,20.77,4.94,5.08
2020,4,10,12,21.71,4.76,5.25
2020,4,10,13,22.22,4.64,5.45
2020,4,10,14,22.21,4.64,5.61
2020,4,10,15,21.82,4.7,5.59
2020,4,10,16,21.01,4.88,5.31
2020,4,10,17,19.58,5.19,4.17
2020,4,10,18,17.22,5.74,2.64
2020,4,10,19,16.44,6.1,2.58
2020,4,10,20,15.52,6.53,2.33
2020,4,10,21,14.61,6.84,2.31
2020,4,10,22,13.52,7.08,2.15
2020,4,10,23,12.46,7.2,1.81
2020,4,11,0,11.57,7.32,1.47
2020,4,11,1,10.85,7.32,1.21
2020,4,11,2,10.26,7.39,1.05
2020,4,11,3,9.86,7.39,0.95
2020,4,11,4,9.59,7.39,0.9
2020,4,11,5,9.37,7.39,0.84
2020,4,11,6,11.12,7.39,1.1
2020,4,11,7,14.15,7.02,1.82
2020,4,11,8,16.8,6.47,2.49
2020,4,11,9,18.8,5.92,2.95
2020,4,11,10,20.53,5.49,3.18
2020,4,11,11,21.91,5.13,3.27
2020,4,11,12,22.93,4.88,3.27
2020,4,11,13,23.58,4.7,3.22
2020,4,11,14,23.74,4.58,3.13
2020,4,11,15,23.48,4.58,2.98
2020,4,11,16,22.73,4.64,2.75
2020,4,11,17,20.87,5.43,1.68
2020,4,11,18,17.49,5.74,1.3
2020,4,11,19,16.37,5.68,1.47
2020,4,11,20,15.63,5.74,1.75
2020,4,11,21,15.1,5.92,2.35
2020,4,11,22,14.61,6.35,3.21
2020,4,11,23,13.91,6.84,3.65
2020,4,12,0,13.07,7.14,3.31
2020,4,12,1,12.28,7.26,2.76
2020,4,12,2,11.62,7.26,2.33
2020,4,12,3,11.04,7.26,2
2020,4,12,4,10.55,7.26,1.78
2020,4,12,5,10.18,7.26,1.6
2020,4,12,6,12.45,7.32,2.42
2020,4,12,7,15.56,7.14,2.72
2020,4,12,8,19.47,6.16,2.75
2020,4,12,9,21.66,5.68,2.57
2020,4,12,10,23.08,5.37,2.53
2020,4,12,11,24.1,5.07,2.69
2020,4,12,12,24.88,4.82,2.92
2020,4,12,13,25.37,4.64,3.17
2020,4,12,14,25.44,4.46,3.41
2020,4,12,15,25.1,4.39,3.53
2020,4,12,16,24.32,4.33,3.44
2020,4,12,17,22.09,5.25,2
2020,4,12,18,18.47,5.49,1.53
2020,4,12,19,17.3,5.37,1.76
2020,4,12,20,16.64,5.49,2.29
2020,4,12,21,16.02,5.92,3.19
2020,4,12,22,14.98,6.16,3.52
2020,4,12,23,13.81,6.16,3.14
2020,4,13,0,12.87,6.23,2.76
2020,4,13,1,12.12,6.47,2.39
2020,4,13,2,11.46,6.77,2.1
2020,4,13,3,10.88,7.02,1.9
2020,4,13,4,10.34,7.26,1.78
2020,4,13,5,9.91,7.39,1.65
2020,4,13,6,12.26,7.45,2.63
2020,4,13,7,15.38,7.08,2.95
2020,4,13,8,19.44,5.43,3.38
2020,4,13,9,22.04,4.7,3.38
2020,4,13,10,23.56,4.52,3.08
2020,4,13,11,24.58,4.33,2.92
2020,4,13,12,25.3,4.21,2.92
2020,4,13,13,25.7,4.03,3.06
2020,4,13,14,25.66,3.97,3.28
2020,4,13,15,25.23,3.91,3.46
2020,4,13,16,24.35,3.85,3.5
2020,4,13,17,22.02,4.7,2.22
2020,4,13,18,18.45,5,1.9
2020,4,13,19,17.51,4.94,2.6
2020,4,13,20,17.04,5.19,4.02
2020,4,13,21,16.15,5.86,5.14
2020,4,13,22,15.02,6.35,4.84
2020,4,13,23,13.93,6.41,3.92
2020,4,14,0,12.84,6.41,3.08
2020,4,14,1,11.91,6.71,2.53
2020,4,14,2,11.16,7.14,2.25
2020,4,14,3,10.52,7.51,2.07
2020,4,14,4,9.99,7.81,1.91
2020,4,14,5,9.61,7.93,1.76
2020,4,14,6,11.98,8.06,2.77
2020,4,14,7,15.19,7.63,3.51
2020,4,14,8,18.51,6.35,3.79
2020,4,14,9,21.26,5.37,3.75
2020,4,14,10,23.28,4.76,3.76
2020,4,14,11,24.73,4.39,3.85
2020,4,14,12,25.76,4.15,3.87
2020,4,14,13,26.44,4.09,3.84
2020,4,14,14,26.63,4.09,3.78
2020,4,14,15,26.44,4.03,3.61
2020,4,14,16,25.73,4.09,3.36
2020,4,14,17,23.21,5.31,1.79
2020,4,14,18,19.47,5.37,1.64
2020,4,14,19,18.31,5.37,2.25
2020,4,14,20,17.35,5.62,2.94
2020,4,14,21,16.08,5.86,2.85
2020,4,14,22,14.98,5.98,2.58
2020,4,14,23,14.11,6.16,2.43
2020,4,15,0,13.19,6.41,2.29
2020,4,15,1,12.37,6.71,2.22
2020,4,15,2,11.39,7.08,1.7
2020,4,15,3,10.62,7.39,1.31
2020,4,15,4,10.07,7.63,1.32
2020,4,15,5,9.79,7.87,1.41
2020,4,15,6,12.42,8,2.44
2020,4,15,7,15.19,8,2.37
2020,4,15,8,19.39,7.39,2.28
2020,4,15,9,23.66,6.23,2.31
2020,4,15,10,26.21,5.8,1.41
2020,4,15,11,26.87,5.62,1.72
2020,4,15,12,27.87,5.49,2.88
2020,4,15,13,27.92,5.31,2.14
2020,4,15,14,28.23,5.07,1.79
2020,4,15,15,28.18,4.88,1.96
2020,4,15,16,27.55,4.76,1.88
2020,4,15,17,25.26,6.53,1.03
2020,4,15,18,23,5.68,1.08
2020,4,15,19,22.65,5.19,0.95
2020,4,15,20,22.04,4.94,0.97
2020,4,15,21,21.15,4.82,1.11
2020,4,15,22,20.08,4.76,1.23
2020,4,15,23,19.07,4.82,1.29
2020,4,16,0,18.08,4.82,1.32
2020,4,16,1,17.4,4.82,1.3
2020,4,16,2,16.63,4.88,1.29
2020,4,16,3,15.94,4.94,1.33
2020,4,16,4,15.23,5,1.39
2020,4,16,5,14.65,5.19,1.48
2020,4,16,6,16.3,5.49,2.02
2020,4,16,7,18.61,5.49,2.78
2020,4,16,8,21.89,5.92,3.06
2020,4,16,9,25.37,5.92,3.81
2020,4,16,10,27.3,5.98,4.56
2020,4,16,11,28.33,6.23,5.32
2020,4,16,12,28.66,6.65,5.96
2020,4,16,13,28.41,7.02,6.52
2020,4,16,14,27.56,7.08,6.93
2020,4,16,15,26.1,6.9,7.14
2020,4,16,16,24.06,6.65,7.08
2020,4,16,17,21.63,6.41,6.68
2020,4,16,18,19.14,6.53,5.6
2020,4,16,19,17.42,6.84,4.9
2020,4,16,20,16.11,7.14,4.57
2020,4,16,21,14.9,7.39,4.15
2020,4,16,22,13.94,7.51,3.69
2020,4,16,23,13.22,7.63,3.31
2020,4,17,0,13.01,7.69,3.13
2020,4,17,1,13.07,7.69,3.14
2020,4,17,2,13.17,7.63,3.33
2020,4,17,3,12.35,7.69,2.83
2020,4,17,4,11.99,7.81,2.91
2020,4,17,5,12.3,8.06,3.24
2020,4,17,6,13.69,8.24,4.02
2020,4,17,7,16.17,8.24,5.03
2020,4,17,8,18.87,7.69,5.41
2020,4,17,9,21.31,6.96,5.48
2020,4,17,10,23.19,6.77,5.33
2020,4,17,11,24.63,6.65,5.15
2020,4,17,12,25.73,6.59,5.08
2020,4,17,13,26.42,6.47,5.14
2020,4,17,14,26.62,6.47,5.27
2020,4,17,15,26.35,6.47,5.35
2020,4,17,16,25.51,6.59,5.37
2020,4,17,17,23.93,6.77,4.81
2020,4,17,18,21.31,7.02,3.89
2020,4,17,19,19.88,7.14,4.43
2020,4,17,20,18.5,7.2,4.27
2020,4,17,21,17.26,7.32,3.86
2020,4,17,22,16.21,7.57,3.42
2020,4,17,23,15.54,7.87,3.38
2020,4,18,0,14.68,8.3,3.04
2020,4,18,1,13.72,8.67,2.55
2020,4,18,2,13.19,8.91,2.33
2020,4,18,3,13.19,9.03,2.23
2020,4,18,4,13.09,9.09,1.99
2020,4,18,5,13.01,9.16,1.84
2020,4,18,6,14.56,9.22,2.98
2020,4,18,7,17.3,8.97,3.71
2020,4,18,8,20.62,7.75,3.95
2020,4,18,9,23.33,6.77,3.9
2020,4,18,10,25.27,6.59,3.76
2020,4,18,11,26.55,6.59,3.72
2020,4,18,12,27.46,6.59,3.75
2020,4,18,13,28.05,6.47,3.75
2020,4,18,14,28.17,6.41,3.78
2020,4,18,15,27.94,6.35,3.9
2020,4,18,16,27.26,6.35,3.99
2020,4,18,17,25.44,6.9,2.81
2020,4,18,18,22.38,7.14,2.51
2020,4,18,19,22.01,7.02,4.23
2020,4,18,20,20.86,7.08,5.16
2020,4,18,21,19.1,7.2,5.03
2020,4,18,22,17.69,7.39,4.69
2020,4,18,23,16.62,7.75,4.36
2020,4,19,0,15.62,8.3,4.06
2020,4,19,1,14.79,8.85,3.84
2020,4,19,2,14.23,9.16,3.62
2020,4,19,3,13.85,9.34,3.49
2020,4,19,4,13.55,9.4,3.43
2020,4,19,5,13.37,9.34,3.41
2020,4,19,6,14.83,9.28,4.49
2020,4,19,7,17.57,8.61,5.29
2020,4,19,8,20.56,7.39,5.67
2020,4,19,9,23.24,6.41,5.78
2020,4,19,10,25.37,6.16,5.64
2020,4,19,11,26.86,6.16,5.27
2020,4,19,12,28.02,6.29,4.8
2020,4,19,13,28.8,6.35,4.38
2020,4,19,14,29.12,6.35,4.1
2020,4,19,15,29,6.29,3.97
2020,4,19,16,28.3,6.29,3.98
2020,4,19,17,26.33,6.65,3.1
2020,4,19,18,23.06,6.84,3.09
2020,4,19,19,22.04,6.71,4.75
2020,4,19,20,20.3,6.9,4.85
2020,4,19,21,18.59,7.08,4.45
2020,4,19,22,17.2,7.32,4.17
2020,4,19,23,15.99,7.63,3.9
2020,4,20,0,14.94,8,3.55
2020,4,20,1,14.05,8.3,3.16
2020,4,20,2,13.23,8.54,2.66
2020,4,20,3,12.57,8.73,2.26
2020,4,20,4,12.02,8.73,2.01
2020,4,20,5,11.83,8.73,2.07
2020,4,20,6,13.9,8.73,3.6
2020,4,20,7,16.94,8.12,3.83
2020,4,20,8,20.3,7.2,3.66
2020,4,20,9,23.93,6.29,3.41
2020,4,20,10,26.28,6.04,3.28
2020,4,20,11,27.63,6.04,3.4
2020,4,20,12,28.62,6.04,3.24
2020,4,20,13,29.27,6.04,2.75
2020,4,20,14,29.55,5.98,2.5
2020,4,20,15,29.42,6.04,2.56
2020,4,20,16,28.8,6.04,2.45
2020,4,20,17,26.6,7.57,1.32
2020,4,20,18,22.88,7.32,1.37
2020,4,20,19,21.46,6.71,1.78
2020,4,20,20,20.58,6.47,2.3
2020,4,20,21,19.65,6.65,2.76
2020,4,20,22,18.57,7.14,2.84
2020,4,20,23,17.48,7.45,2.59
2020,4,21,0,16.64,7.39,2.52
2020,4,21,1,15.92,7.2,2.47
2020,4,21,2,15.23,7.14,2.19
2020,4,21,3,14.78,7.2,2.02
2020,4,21,4,14.8,7.14,1.97
2020,4,21,5,14.99,6.96,1.87
2020,4,21,6,16.87,6.77,2.81
2020,4,21,7,19.36,6.65,2.39
2020,4,21,8,23.61,6.23,2.2
2020,4,21,9,27.93,6.1,1.58
2020,4,21,10,29.94,5.8,0.88
2020,4,21,11,31.24,5.49,1.01
2020,4,21,12,32.2,5.25,1.57
2020,4,21,13,32.76,5.07,2.28
2020,4,21,14,32.89,4.88,2.86
2020,4,21,15,32.55,4.64,3.18
2020,4,21,16,31.64,4.58,3.1
2020,4,21,17,28.62,6.53,1.48
2020,4,21,18,25.03,6.53,1.33
2020,4,21,19,23.75,6.23,1.39
2020,4,21,20,22.76,6.1,1.41
2020,4,21,21,22,5.86,1.43
2020,4,21,22,21.75,5.55,1.35
2020,4,21,23,21.98,5.31,1.07
2020,4,22,0,21.5,5.07,1
2020,4,22,1,20.04,5.19,1.24
2020,4,22,2,18.44,5.31,1.44
2020,4,22,3,17.31,5.37,1.62
2020,4,22,4,16.74,5.31,1.83
2020,4,22,5,16.41,5.13,2.09
2020,4,22,6,18.6,4.88,3.25
2020,4,22,7,20.93,4.64,3.99
2020,4,22,8,24,4.64,3.73
2020,4,22,9,27.65,4.82,3.96
2020,4,22,10,30.77,5.37,4.41
2020,4,22,11,32.64,5.8,5.17
2020,4,22,12,33.38,5.92,5.75
2020,4,22,13,33.55,5.8,6.01
2020,4,22,14,33.3,5.74,5.96
2020,4,22,15,32.58,5.86,5.87
2020,4,22,16,31.26,6.23,5.72
2020,4,22,17,28.89,6.77,4.67
2020,4,22,18,25.2,7.32,3.72
2020,4,22,19,23.18,7.51,4.34
2020,4,22,20,21.33,7.75,4.24
2020,4,22,21,19.73,8,3.65
2020,4,22,22,18.37,8.24,2.83
2020,4,22,23,17.2,8.54,2.37
2020,4,23,0,16.21,8.91,2.19
2020,4,23,1,15.32,9.28,2.01
2020,4,23,2,14.57,9.58,1.8
2020,4,23,3,13.94,9.7,1.58
2020,4,23,4,13.44,9.77,1.4
2020,4,23,5,13.21,9.77,1.21
2020,4,23,6,15.55,9.89,2.01
2020,4,23,7,17.84,9.22,1.97
2020,4,23,8,20.96,7.87,1.77
2020,4,23,9,23.65,7.2,1.81
2020,4,23,10,25.44,6.9,1.76
2020,4,23,11,26.9,6.53,1.82
2020,4,23,12,28.15,6.16,2.12
2020,4,23,13,29.02,5.86,2.4
2020,4,23,14,29.36,5.74,2.39
2020,4,23,15,29.22,5.62,2.02
2020,4,23,16,28.57,5.49,1.41
2020,4,23,17,27.01,6.77,0.67
2020,4,23,18,24.68,6.59,0.9
2020,4,23,19,22.78,6.65,1.19
2020,4,23,20,21.12,6.84,1.34
2020,4,23,21,19.87,6.96,1.53
2020,4,23,22,19,7.2,1.81
2020,4,23,23,18.36,7.51,2.2
2020,4,24,0,18.21,7.69,2.87
2020,4,24,1,18.08,7.51,3.35
2020,4,24,2,17.94,6.9,3.47
2020,4,24,3,17.86,6.23,3.59
2020,4,24,4,17.73,5.8,3.52
2020,4,24,5,17.73,5.43,3.49
2020,4,24,6,19.73,5,4.32
2020,4,24,7,22.41,4.58,5.74
2020,4,24,8,24.74,4.39,7.6
2020,4,24,9,26.41,4.82,7.98
2020,4,24,10,28.48,5.31,8.34
2020,4,24,11,28.87,5.49,8.6
2020,4,24,12,29.13,5.86,8.61
2020,4,24,13,29.27,6.59,8.3
2020,4,24,14,29.26,7.45,7.83
2020,4,24,15,28.47,8.36,7.43
2020,4,24,16,26.86,9.03,7.3
2020,4,24,17,24.44,9.34,7.07
2020,4,24,18,21.74,9.46,6.41
2020,4,24,19,19.79,9.64,6.14
2020,4,24,20,18.34,9.89,5.94
2020,4,24,21,17.15,9.95,5.49
2020,4,24,22,16.32,9.77,4.82
2020,4,24,23,15.81,9.34,4.28
2020,4,25,0,15.33,9.03,3.71
2020,4,25,1,14.89,8.91,3
2020,4,25,2,14.41,8.91,2.39
2020,4,25,3,13.81,8.91,1.77
2020,4,25,4,13.37,8.91,1.46
2020,4,25,5,13.16,8.85,1.31
2020,4,25,6,14.63,8.73,2.49
2020,4,25,7,16.2,8.36,3.16
2020,4,25,8,17.85,8,3.66
2020,4,25,9,19.7,7.45,4.18
2020,4,25,10,21.49,7.14,4.72
2020,4,25,11,23.02,7.08,5.22
2020,4,25,12,24.15,7.08,5.61
2020,4,25,13,24.77,7.08,5.89
2020,4,25,14,24.91,6.96,6.06
2020,4,25,15,24.58,6.9,5.99
2020,4,25,16,23.73,6.96,5.62
2020,4,25,17,22.35,7.14,4.78
2020,4,25,18,20.19,7.63,3.15
2020,4,25,19,18.92,8,3.12
2020,4,25,20,17.97,8.24,3.23
2020,4,25,21,16.88,8.48,3.14
2020,4,25,22,15.83,8.67,2.81
2020,4,25,23,14.88,8.85,2.35
2020,4,26,0,14.1,9.03,1.91
2020,4,26,1,13.43,9.09,1.46
2020,4,26,2,12.9,9.09,1.21
2020,4,26,3,12.45,9.09,1.11
2020,4,26,4,12.08,9.03,0.96
2020,4,26,5,12.12,8.97,0.82
2020,4,26,6,14.38,9.03,1.27
2020,4,26,7,16.72,8.73,1.6
2020,4,26,8,19.08,8.06,1.66
2020,4,26,9,21.48,7.32,2.09
2020,4,26,10,23.37,6.84,2.4
2020,4,26,11,24.76,6.53,2.75
2020,4,26,12,25.76,6.29,2.87
2020,4,26,13,26.45,6.1,3.16
2020,4,26,14,26.7,5.92,3.39
2020,4,26,15,26.48,5.86,3.31
2020,4,26,16,25.8,5.86,2.93
2020,4,26,17,24.4,6.29,2.11
2020,4,26,18,21.05,7.32,1.21
2020,4,26,19,19.85,7.2,1.31
2020,4,26,20,18.87,7.08,1.58
2020,4,26,21,17.96,7.08,1.84
2020,4,26,22,17.19,7.26,1.97
2020,4,26,23,16.55,7.45,2
2020,4,27,0,15.78,7.63,1.9
2020,4,27,1,15.19,7.69,1.67
2020,4,27,2,14.8,7.63,1.46
2020,4,27,3,14.83,7.45,1.76
2020,4,27,4,14.97,7.08,1.99
2020,4,27,5,15.15,6.84,1.61
2020,4,27,6,17.35,6.77,1.49
2020,4,27,7,19.26,6.65,1.37
2020,4,27,8,23.46,6.41,0.41
2020,4,27,9,25.73,6.53,1.24
2020,4,27,10,26.94,6.96,1.01
2020,4,27,11,28.31,7.39,1.19
2020,4,27,12,29.5,7.69,2.22
2020,4,27,13,30.06,7.87,3.19
2020,4,27,14,30.17,8,3.94
2020,4,27,15,29.65,8.18,4.52
2020,4,27,16,28.51,8.36,5.08
2020,4,27,17,26.54,8.54,5.47
2020,4,27,18,23.84,8.79,4.95
2020,4,27,19,22.09,8.97,4.27
2020,4,27,20,21.12,9.03,3.62
2020,4,27,21,20.37,9.03,3.14
2020,4,27,22,19.57,9.03,2.56
2020,4,27,23,18.81,8.97,2.07
2020,4,28,0,18.23,8.91,1.75
2020,4,28,1,17.81,8.85,1.66
2020,4,28,2,17.5,8.73,1.78
2020,4,28,3,17.25,8.67,2.06
2020,4,28,4,16.99,8.67,2.45
2020,4,28,5,16.88,8.73,3.06
2020,4,28,6,18.23,8.79,4.42
2020,4,28,7,20.74,8.79,4.72
2020,4,28,8,23.54,8.48,5.12
2020,4,28,9,25.57,8.24,4.9
2020,4,28,10,27.39,7.87,4.6
2020,4,28,11,28.79,7.51,4.41
2020,4,28,12,29.85,7.02,4.52
2020,4,28,13,30.4,6.84,4.8
2020,4,28,14,30.36,6.77,5.14
2020,4,28,15,29.75,6.84,5.53
2020,4,28,16,28.56,6.96,5.82
2020,4,28,17,26.64,7.2,5.78
2020,4,28,18,23.75,7.63,5.12
2020,4,28,19,21.37,7.81,5.38
2020,4,28,20,19.3,7.87,5.39
2020,4,28,21,17.54,7.87,4.95
